videoId,titulo,canal,canal_id,fecha_publicacion,descripcion,palabra_clave,vistas,likes,comentarios,duracion_segundos,es_para_ninos,suscriptores_canal
mhmLlaWCPeI,Reto matemático - Reto de matemáticas que te hará pensar,podemos aprobar matemáticas,UCmT4d0m9NY-_okRBeSnMoTQ,2022-01-01T21:00:12Z,,matemáticas en física,3090298,73585,11859,28.0,False,1510000
t6WUY3sRfLA,Y LA CLASE 3 💀   #humor #ingenieria #matematica #fisica #calculo1 #analisismatematico,Eze Martínez,UCOWFKaCN-rzmYk502JFWnqg,2024-04-21T17:00:50Z,Y LA CLASE 3 💀 #humor #ingenieria #matematica #fisica #calculo1 #analisismatematico #universidad #facultad #fyp #foryou.,matemáticas en física,2836159,197839,1463,13.0,False,917000
QAqwXWlWZLI,¿Cuánto Sabes de MATEMÁTICAS? Test de 42 preguntas ➕🧠➖,Hipo Clips - Test Divertidos,UCw06TSoCQDHSkskuWm0U-Cg,2020-08-30T21:00:08Z,Test de MATEMÁTICAS ¿Puedes con estas 42 preguntas? ❤️💛💚No olvides SUSCRIBIRTE y COMPARTIR!,matemáticas en física,2457928,28316,1717,1342.0,False,625000
Avz_5b7wt6Y,Primeira Lei de Newton #experimento #física #matemática #educação #ciência,Domingos Dos Santos Neto,UCZDFWCs5RE7Soqp7QmNeJCw,2024-03-17T16:32:51Z,Primeira Lei de Newton #experimento #física #matemática #educação #ciência.,matemáticas en física,2235123,231808,2712,60.0,False,837000
q1EUT7Xed9s,Alguna idea?   #laser #parte2 #infinito #geometria #luz #matematica #fisica #optica,Eze Martínez,UCOWFKaCN-rzmYk502JFWnqg,2024-11-21T23:00:30Z,Alguna idea? #laser #parte2 #infinito #geometria #luz #matematica #fisica #optica #opticageometrica #rebotar #ingenieria #fyp ...,matemáticas en física,2066790,165427,1000,49.0,False,917000
uXDiwHgy3Fo,"V. Completa. Ciencia fascinante para personas curiosas. Miguel Alcubierre, doctor en Física",Aprendemos Juntos 2030,UCI6QcXatdaEAaRTRjl3dc0w,2024-02-05T17:38:06Z,Entra en nuestra web: https://aprendemosjuntos.bbva.com/ Suscríbete a nuestro canal de YouTube: ...,matemáticas en física,2047031,32243,856,4258.0,False,4870000
8MGbGsihe3k,El Hombre Que Casi Rompe Las Matemáticas (Y A Sí Mismo...),Veritasium en español,UCXtxgWwk55kVJo9lCCZRdmg,2025-04-19T22:00:17Z,"Suscríbete para ver todos nuestros videos! @VeritasiumES Para oportunidades de patrocinio, envíe un correo electrónico a ...",matemáticas en física,1898361,51268,1426,1906.0,False,2580000
kXAvjuDTik4,Algo Extraño Ocurre Cuando Confías En La Mecánica Cuántica,Veritasium en español,UCXtxgWwk55kVJo9lCCZRdmg,2025-03-29T22:00:35Z,"Suscríbete para ver todos nuestros videos! @VeritasiumES Para oportunidades de patrocinio, envíe un correo electrónico a ...",matemáticas en física,1836355,41507,1724,1903.0,False,2580000
5y3H29HBKII,Reto Matemático | Test de Inteligencia | Razonamiento Matemático,Profe Jeff,UCG6c0G2FOKEKGp-0l7c4xpA,2021-05-27T02:29:42Z,shorts #matematica #matematicas #matematicaconjeffrey #trucomatematico #retomatematico #razonamientomatematico ...,matemáticas en física,1858521,29579,7916,16.0,False,1740000
oQyDNJ6YapA,Calendario 2 antes que GTA 6   #calendario #1582 #juliano #gregoriano #fisica #matematica,Eze Martínez,UCOWFKaCN-rzmYk502JFWnqg,2025-06-23T17:03:13Z,Calendario 2 antes que GTA 6 #calendario #1582 #juliano #gregoriano #fisica #matematica #cumpleaños #año #fecha #octubre ...,matemáticas en física,2483197,84180,409,40.0,False,917000
7X2A7wq8Zow,Como calcular la distancia PARTE 1 Super facil -  principiantes - Movimiento rectilineo uniforme,Daniel Carreón,UCwScwtu5zVqc_wHtRx9XvDA,2021-10-08T18:16:48Z,"Hola, aqui les dejo este video en elq ue les explico como calcular la distancia cuando hay movimiento rectilineo uniforme ...",matemáticas en física,1399060,35943,1383,165.0,False,9300000
0d5VWxcSUIk,1. ESTO ES LO QUE DEBES SABER DE MATEMÁTICAS ANTES DE ENTRAR A LA UNIVERSIDAD. Parte 1,Matemáticas con Grajeda,UCX-9il8XGlV6kkrIVyTdWQQ,2020-10-07T03:40:00Z,"Edutubers #Matematicas #Universidad Hola amigos, en este video les explico cómo resolver algunos ejercicios que tendrás que ...",matemáticas en física,1391580,51962,1070,793.0,False,802000
ex3Xq4e6q_c,Fórmulas de MRUA - MRUV,Matemáticas profe Alex,UCanMxWvOoiwtjLYm08Bo8QQ,2022-02-18T19:00:10Z,"Explicación de las fórmulas del Movimiento Rectilíneo Uniformemente Acelerado o Variado, pero no solo cúales fórmulas se ...",matemáticas en física,1313842,34658,285,1387.0,False,10000000
P3n7uI9G5dE,LA ESCALA DEL UNIVERSO   #universo #escala #matematica #fisica #boca #ingenieria,Eze Martínez,UCOWFKaCN-rzmYk502JFWnqg,2025-06-24T17:03:14Z,LA ESCALA DEL UNIVERSO #universo #escala #matematica #fisica #boca #ingenieria #ingenieriainformatica #astrofisica ...,matemáticas en física,1776789,93623,1401,45.0,False,917000
6UAmlh6SOuk,Like si no entendiste nada   #fisica #astronomia #matematica #curiosidad #calculos #tenis #tierra,Eze Martínez,UCOWFKaCN-rzmYk502JFWnqg,2025-03-03T17:00:26Z,Like si no entendiste nada #fisica #astronomia #matematica #curiosidad #calculos #tenis #tierra #luna #distancia #fyp #foryou ...,matemáticas en física,1110343,129188,2052,61.0,False,917000
ILrr0c9lFJI,Hacé esto ANTES de un EXAMEN 😎 | Limpiá la calculadora científica,Aprendiendo Matemática,UCf4aS4D05aZUzMTgFlDcNMg,2023-04-26T21:53:27Z,Si querés SABER cómo RESETEAR tu CALCULADORA CIENTÍFICA TENÉS que ver este video Sitio oficial de calculadoras ...,matemáticas en física,1177950,41092,255,12.0,False,265000
nqYYKc2Zfc0,maremoto. Experimentos de física,Matemáticas con el profe Miguel Hernández,UC0tdtqym3uiDhDUwLC1_f-w,2022-09-04T22:23:10Z,En este experimento vamos a demostrar la diferencia de presión entre que existe dentro y fuera del vaso una vez se realice la ...,matemáticas en física,1265839,26364,127,13.0,False,7540
IQ9tnIEqs7Q,Despeje de Fórmulas Física -  Nivel básico | 5 Ejercicios,IngE Darwin,UCCEiGea11PvLd44aPuG9FxQ,2020-09-16T03:10:22Z,Sigue a @IngE Darwin en: correo: ingedarwin1@gmail.com Facebook: https://www.facebook.com/IngEDarwinCC Instagram: ...,matemáticas en física,975493,17545,574,509.0,False,795000
ozSmhRmC6fo,Razonamiento matemático. Como Newton,Matemáticas con Juan,UCb40x1kRqrq7---i14VaA-A,2021-12-21T20:34:24Z,"Problema de razonamiento matemático. El enunciado es el siguiente: ""Un grupo de 100 niños empieza a comer caramelos.",matemáticas en física,832432,58866,624,60.0,False,1790000
Zpvgte8ub5o,Geoide #matematica #matemática #fisica #física,Tem Ciência,UCI7xQjmExvmlf8nRdPLw1TA,2023-11-13T18:04:06Z,,matemáticas en física,773283,57706,817,60.0,False,203000
3bFbv2eP8ts,"Si no se te dan bien las matemáticas y no sabes qué hacer, tienes que ver este vídeo",The Wild Project,UCBYyJBCtCvgqA4NwtoPMwpQ,2022-11-07T17:30:00Z,Clip extraído de The Wild Project #155 ft Eduardo Sáenz de Cabezón: https://youtu.be/57Gts-zsb2w | - El nuevo libro de Jordi ...,matemáticas en física,710966,41517,756,137.0,False,6710000
yZ_Nc9fcJrk,Cómo Neptuno fue Descubierto con Matemáticas,QuantumFracture,UCbdSYaPD-lr1kW27UJuk8Pw,2023-04-11T13:00:47Z,"Es increíble lo poderosa que es la gravitación universal. ⚛️No te pierdas ningún video: solo tienes que... SUSCRIBIRTE, ¡es ...",matemáticas en física,653737,87818,512,58.0,False,3880000
TSn3RRXSqTg,¿QUE SE ESTUDIA EN LA CARRERA DE MATEMÁTICAS? ¡Todo lo que necesitas saber!,Derivando,UCH-Z8ya93m7_RD02WsCSZYA,2021-06-16T15:00:14Z,A lo mejor estás planteándote estudiar matemáticas o a lo mejor simplemente tienes curiosidad por saber en qué consiste la ...,matemáticas en física,596128,37989,1492,504.0,False,1550000
2e1jUfQoY6Q,DÓNDE ESTÁ EL TRUCO??   #triangulo #ilusion #geometria #matematica #fisica #ingenieria,Eze Martínez,UCOWFKaCN-rzmYk502JFWnqg,2025-05-22T17:03:28Z,DÓNDE ESTÁ EL TRUCO?? #triangulo #ilusion #geometria #matematica #fisica #ingenieria #ingenierainformatica #papel ...,matemáticas en física,851202,48220,537,54.0,False,917000
893QCSAvDEQ,🎁 Problema con Porcentajes #matematicas #fracciones #porcentajes,MQF Admisión,UC2F4udweysVZ19lGcJB5uhw,2022-11-08T20:42:23Z,Quiero verte en la UNIVERSIDAD!,matemáticas en física,568197,41143,308,59.0,False,82600
a_j5clgFqIc,Braquistócrona #matematica #matemática #física #fisica,Tem Ciência,UCI7xQjmExvmlf8nRdPLw1TA,2023-10-30T19:55:29Z,,matemáticas en física,510259,40282,325,59.0,False,203000
R_R5FJH0-Qs,RAZONAMIENTO LÓGICO MATEMÁTICO 😱,Profe Jeff,UCG6c0G2FOKEKGp-0l7c4xpA,2022-04-20T20:01:09Z,,matemáticas en física,555055,25581,383,30.0,False,1740000
Y-LeMRpNmgM,Mi Fórmula matemática para hacer la division de los Canesú Cualquier talla y Modelo!,Leonardo Teje 🧶,UCP7yG18xXB-uaP1tiQdTVDA,2020-12-29T02:19:50Z,"En este video te comparto mi Fórmula que ocupo paga hacer cualquier Canesú, en cualquier talla y de una forma super fácil ...",modelado matemático,653750,0,476,789.0,False,294000
obQbYXO2gdg,MODELO DE TRANSPORTE: MÉTODO DE VOGEL | EJERCICIO RESUELTO,Profesor Oscar Luis,UCrkxbSx8fKA_sLTaOv7dN1g,2021-03-25T00:48:34Z,"Se explica como resolver un problema de modelo de transporte utilizando el método de Vogel, el resultado del ejemplo es el ...",modelado matemático,128962,2269,35,593.0,False,21500
HFNo_AYpp6E,28. Modelos matemáticos. Ejemplo 1,Matemáticas con Grajeda,UCX-9il8XGlV6kkrIVyTdWQQ,2021-09-23T19:28:57Z,Edutubers #Matematicas #Funciones Curso completo de funciones y modelos: ...,modelado matemático,71967,1226,21,559.0,False,802000
av7eS0-lWtU,Modelo Matemático MOTOR DC ⭐️ Parámetros Experimentales [Parte 2] - DFRobot,Sergio A. Castaño Giraldo,UCdzSnI03LpBI_8gXJseIDuw,2021-07-12T15:37:36Z,"Comprobación del Modelo Matemático de un Motor DC Real obteniendo los parámetros del modelo de forma experimental, ...",modelado matemático,56758,1328,51,1403.0,False,148000
ch5eDpegSH0,FUNCIÓN DE TRANSFERENCIA DE SISTEMA MECÁNICO,Portal Mecatrónica,UCKeZArKMJjMXMb7tnGjqUTA,2021-10-03T02:18:55Z,En este vídeo explicamos paso a paso cómo calcular las funciones de transferencia de un sistema mecánico. El ejercicio ...,modelado matemático,52486,1138,23,673.0,False,5670
tvDfI0iHN98,Modelacion Matemática - Introducción al Mundo de la Modelación,TuttiMathi,UC0eJCp22E1K5iDYXsA5x86g,2020-07-26T02:06:43Z,En este video encontrarás una introducción a la modelación matemática dirigida a aquellas personas que buscan conocer más ...,modelado matemático,47607,751,24,955.0,False,444
XlO_t1X3JUU,Modelado Matemático de Sistemas Mecánicos de 1 y 2 GDL por Newton (ejemplos y ejercicios resueltos),Cesar Stark,UC2SR5JVPE_b8m75oVQSEi-g,2020-11-10T19:27:09Z,En este video te enseño paso a paso a a modelar sistemas mecánicos de 1 y 2 GDL utilizando el método de Newton.,modelado matemático,39902,698,36,1024.0,False,18800
I5cWo8nUTKM,Ecuación Lineal como Modelo Matemático,Matemáticas con Carito,UCQrKBTN4m-eW_NUHxjm_xqg,2021-04-14T22:56:40Z,Explico como aplicar la Fórmula General de toda línea recta a un Modelo Matemático. Recordando que un Modelo Matemático es ...,modelado matemático,24616,353,14,614.0,False,25000
fHt5dIUzH9I,Cómo realizar modelos matemáticos,Joaquín Valencia,UCN8ZLfYrcxTRg8TI22P_7TQ,2020-03-30T03:46:42Z,Investigación de operaciones modelo matemático de optimización Problemas de optimización Problema de programación lineal ...,modelado matemático,20517,338,13,459.0,False,105
AKQcR9HiAR4,Modelo Dinámico de Sistema Masa-Resorte-Amortiguador | Ecuación de Lagrange,Sistemas Dinámicos y Control,UCaZshs4Uoqf6Ysq35iyOSew,2021-09-06T00:35:20Z,CURSOS EN MI CANAL: 🔧 Robótica: https://tinyurl.com/RobotiCurso 📈 Filtro de Kalman: https://tinyurl.com/KalmanYT 📉 Control ...,modelado matemático,20414,421,18,467.0,False,16100
QLwNuZidNoY,"Modelo matemático de Sistemas mecánicos,eléctricos y de Nivel de líquido |Teoría del Control",Les Ingenieurs,UCWp4M-Afs-ujagMZi4c06Qg,2020-05-05T23:30:09Z,"Modelo matemático de Sistemas mecánicos,eléctricos y de Nivel de líquido |Teoría del Control.",modelado matemático,19992,381,10,2734.0,False,140000
5L3wJymM5NE,¿Modelos matemáticos para predecir el futuro? | Observatorio Científico,Observatorio Científico,UCTaHTFFx-rV2mgMkDAjZvuw,2021-06-19T22:01:16Z,El uso de #ModelosMatemáticos para el estudio fenómenos diversos permite tomar mejores decisiones desde el conocimiento ...,modelado matemático,19398,521,7,1404.0,False,2690
JIQhWBQ8XT8,Modelado Dinámico de un Tanque de Agua,Sergio A. Castaño Giraldo,UCdzSnI03LpBI_8gXJseIDuw,2023-03-22T09:23:17Z,En este short vemos rápidamente como representar la dinámica de un tanque de agua con dos válvulas manuales empleando ...,modelado matemático,20363,941,13,58.0,False,148000
pi2w6epBMdc,Modelos Matemáticos y su clasificación.,MARLON VILLA VILLA,UClHmegyrhVXD_9VuoFRYDrw,2022-05-06T11:15:54Z,Clasificación de los Modelos Matemáticos.,modelado matemático,16979,437,60,605.0,False,11100
uLpfISdLMiw,Introducción a Modelado de Sistemas Físicos,JL Mendoza-Soto,UC__singXKMFD0lKbZM9fLpg,2020-09-22T19:20:50Z,"En esta presentación se da una breve introducción al modelado de sistemas físicos, así como una descripción del concepto de ...",modelado matemático,16913,331,8,1077.0,False,6400
k_PcIDIPvaA,Modelo Matemático del Motor DC,Sergio A. Castaño Giraldo,UCdzSnI03LpBI_8gXJseIDuw,2023-03-23T10:58:20Z,Video que explica el ecuacionamiento matematico por ecuaciones diferenciales del Motor DC. ☆SÍGUEME EN MIS OTRAS ...,modelado matemático,17073,891,5,59.0,False,148000
EKo5sFO5RTM,Modelado Matemático en Espacio de Estados: Parte 1,Estudiando Ingeniería ,UCIzU_RZAgpUn03nPgt8_QqA,2020-04-17T20:01:44Z,Importancia de las variables de estado. Espacio de estado e información del sistema dinámico. Modelado de un Sistema Masa ...,modelado matemático,15766,262,5,1674.0,False,9430
rsLpQqLW2pY,&quot;Los Matemáticos Tienen Trabajo Asegurado&quot;,Carlos Reinaldo | Matemático,UCJDgwpPUiSNlZXgGu1vsXLg,2024-08-05T17:00:45Z,Consigue tu Guía de Estudio GRATIS para la prueba EBAU de Matemáticas: https://matematicasebau.com/ Formación GRATIS: ...,modelado matemático,13958,1640,45,42.0,False,41800
X3TVAi6sdbw,"MODELO MATEMÁTICO, INVESTIGACIÓN DE OPERACIONES",Inge Marcelo San,UCWLmcwa5V2arx7ctPTAJ8ig,2020-09-04T21:28:37Z,En este vídeo encontrarás el procedimiento para realizar el modelo matemático de un problema de Investigación de ...,modelado matemático,13516,204,10,1447.0,False,219
ZXzfgvfoas8,Modelado Matemático Panel Fotovoltaico en Simulink,Matics Ingeniería Eléctrica,UCjj7dT0WHzBUzh5Jez7TedQ,2021-07-29T02:13:09Z,EL video es un tutorial que muestra paso a paso el desarrollo del modelado matemático de un panel fotovoltaico en el software ...,modelado matemático,13339,253,11,1879.0,False,129
oCIp0lYUO8A,29. Modelos matemáticos. Ejemplo 2,Matemáticas con Grajeda,UCX-9il8XGlV6kkrIVyTdWQQ,2021-09-25T16:14:51Z,Edutubers #Matematicas #Funciones Curso completo de funciones y modelos: ...,modelado matemático,13195,278,7,491.0,False,802000
D5xB7t4Fw9I,Demostración de modelo matemático de un circuito RLC,Mate e ingeniería,UC8HEEMNftvS7QsnyS-TpVyQ,2020-05-10T06:49:12Z,"Hola, en este vídeo realizamos el análisis de un circuito RLC de dos mallas con el fin de demostrar que un sistema de ...",modelado matemático,12261,172,5,308.0,False,1120
EJqVmBcNefk,Programación Lineal Entera Mixta🔥🔥🔥 - Modelado Matemático de Ejercicio de Aplicación,El Sr. Ingenierito,UCY0kcylfdGh9TXMqRV8ZfHQ,2021-03-30T02:17:08Z,,modelado matemático,11430,142,9,1051.0,False,301
zagvFpqDGsg,Modelo dinámico no lineal de un sistema de nivel tanque | Simulación en Matlab,Edison R Sasig - Roboticoss,UCX-UOucqqJh67LBfd0aAnQw,2021-06-17T20:37:02Z,En este tutorial se obtiene el modelo dinámico no lineal de un sistema de nivel de un tanque usando ecuaciones de Bernoulli y ...,modelado matemático,11216,218,13,808.0,False,19200
FUUvHlLSX04,Modelado matemático masa resorte amortiguador (Suspensión),GLINTEC EDUCATION,UC_67G-YMtvXeg9-X0R9v-EQ,2021-10-08T22:58:59Z,Se muestra la forma de obtener el modelado matemático de un sistema de masa resorte amortiguador utilizando el análisis ...,modelado matemático,9547,166,4,947.0,False,492
ywCOs4XyNgg,"Cómo LIMPIAR, OPTIMIZAR Y ACELERAR mi PC SIN PROGRAMAS para Windows 10, 8 y 7 | Parte 1",NJ-Tutoriales,UCelkoGZdgZc0Ros5Fz_t-Kg,2020-05-05T18:30:08Z,"VIDEO ACTUALIZADO para Windows 11   https://youtu.be/j6b9G4Ko2Is ▻Información: Hola, en este video tutorial les enseñaré ...",optimización,15205995,399443,8973,810.0,False,406000
F1UKfcbB3xA,I Think the Optimization Team Should Get a Raise #warhammer40k #spacemarine2,Bazinga Gaming Videos,UCEftLH5sVIJM9IhLTHb1RhQ,2024-09-29T12:00:20Z,"If you like this video, please give it a thumbs up and subscribe ❤️ to my channel! Thank you for your support! ❤️ More ...",optimización,5989924,167951,3141,13.0,False,177000
f1NAqVelpdQ,El truco más tedioso para optimizar colisiones en juegos,Guinxu,UCGsVaz3QTFdspLqt79jIuPA,2025-01-26T17:00:41Z,"Para optimizar las colisiones de mallas 3D complejas, en ocasiones se sustituyen por figuras geométricas simples más fáciles de ...",optimización,2303426,191753,379,38.0,False,1000000
lx8RcYcYVuU,Optimization Problems - Calculus,The Organic Chemistry Tutor,UCEWpbFLzoYGPfuWUMFPSaoA,2021-04-26T02:35:57Z,"This calculus video explains how to solve optimization problems. It explains how to solve the fence along the river problem, how to ...",optimización,1578967,20820,538,3896.0,False,9580000
uWEIaF0PNGg,Python OPTIMIZATION Trick!!  #python #programming #coding,b001,UCTrAO0TDCldnYUN3BkLmGcw,2023-11-12T17:07:16Z,Join the Byte Club to practice your Python skills! ($2.99/mo): ...,optimización,1561396,88802,1424,47.0,False,304000
CzhDfb4xrTY,La (mala) optimización de los videojuegos,BaityBait,UCNnNCBgckxzqIh1Txw5cgSg,2025-03-31T21:01:16Z,"Accede a los mejores PCs, optimizados y pensados para sacarles el máximo rendimiento con #PoweredByMSI, más información: ...",optimización,1296321,95914,3314,1132.0,False,1290000
091SOihvx0k,Guía de OPTIMIZACIÓN para GAMING definitiva [+FPS] | WINDOWS 10 | 2021,Znorux,UCLvJ8hAtw30quyChCqH8eqQ,2021-05-03T23:40:15Z,Si buscan un ANTIVIRUS que no les quite tantos FPS pueden ver KASPERSKY LATAM: https://bit.ly/3xDdiaU / España: ...,optimización,993450,39744,2401,1564.0,False,536000
8QGmrthUkvE,Trucazo de optimización en Unity,Alva Majo,UCmaEoq1zaakpdudbzgll-zw,2023-02-13T18:00:03Z,MIS JUEGOS: https://www.majorariatto.com/es ➤ BUNDLE de mis juegos en Steam: ...,optimización,857033,76692,369,58.0,False,664000
Y7e7DCsDUMY,Programación lineal (optimización) 2 ejemplos Minimizar y maximizar,Mario's Math Tutoring,UClOR1BiPyOkkIAnv9Cmj4iw,2020-05-04T14:00:17Z,Aprende a trabajar con problemas de programación lineal en este videotutorial de matemáticas de Mario's Math Tutoring ...,optimización,726154,11156,313,908.0,False,445000
ifz_RLZYaiE,🟢 Cómo AUMENTAR FPS en VALORANT 2025! Guía de optimización completa,Horcus,UCedEX8328ZDU9Yn_PUge-ow,2024-01-04T20:00:24Z,Quieres aumentar tus FPS en Valorant al MÁXIMO? En este video te voy a mostrar como subir y mejorar los FPS para sacar el ...,optimización,717526,29953,674,694.0,False,468000
8lUWiZfunOM,🔥¡La Mejor Optimización de Windows!⚙️ | (Con Pruebas) +300 fps📈🔥,The_Tito,UCxsqbxT5sbHZBRhUYqy25xw,2023-10-14T18:45:00Z,"Bienvenid@ a mi canal :) ◉ En este video te enseñare la mejor optimización para Windows 10, me he pasado hora invetigando, ...",optimización,656151,30694,1230,997.0,False,10000
CHqUqY8zU5k,Optimización | Ejemplo 2 | Dimensiones de un rectángulo de área máxima,Matemáticas profe Alex,UCanMxWvOoiwtjLYm08Bo8QQ,2020-08-24T17:20:13Z,"Ejemplo de aplicación de derivadas, ejercicio de optimización de funciones, en este caso: Calcular las dimensiones o medidas ...",optimización,636567,12394,187,1157.0,False,10000000
wlxP2qDIepQ,Optimización | Ejemplo 1 | Producto máximo,Matemáticas profe Alex,UCanMxWvOoiwtjLYm08Bo8QQ,2020-08-27T15:47:45Z,"Ejemplo de aplicación de derivadas, ejercicio de optimización de funciones, en este caso: Hallar dos números cuya suma sea ...",optimización,625355,14738,155,924.0,False,10000000
elmabcdMkPk,+999 fps en 5 minutos (optimización de windows 2023),RickyEdit,UCVUhIjFt6RaMYpjjEseoDaA,2023-03-04T17:18:14Z,Las aplicaciones mencionadas en el vídeo NO son ni contienen virus. Recomiendo desactivar cualquier antivirus antes de ...,optimización,605231,23775,1444,2032.0,False,3400000
0-6iSv2-ezU,GUÍA de OPTIMIZACIÓN: WINDOWS 11 para GAMING / JUGAR [+FPS -LAG] | 2023,Znorux,UCLvJ8hAtw30quyChCqH8eqQ,2023-01-02T20:37:54Z,Les dejo aquí abajo enlaces importantes: OPTIMIZER - WINDOWS 11: https://github.com/hellzerg/optimizer Info de actualización ...,optimización,562576,16290,656,1216.0,False,536000
NtqMn7Zh_ls,Optimización | Ejemplo 3 | Dimensiones de un rectángulo de perímetro mínimo,Matemáticas profe Alex,UCanMxWvOoiwtjLYm08Bo8QQ,2020-09-17T18:19:10Z,"Ejemplo de aplicación de derivadas, ejercicio de optimización de funciones, en este caso: Se quiere cercar un terreno ...",optimización,541254,10021,143,1363.0,False,10000000
lgRdKHkp4PM,Trucos de optimización que tuve que usar en el juego de la espada,Alva Majo,UCmaEoq1zaakpdudbzgll-zw,2021-12-01T18:00:31Z,La Biblia de Shaders en Unity: https://learn.jettelly.com/es/biblia-de-shader-en-unity/?discount=ALVA10 ▷The one who pulls out ...,optimización,499376,34790,528,491.0,False,664000
hqX7w4-ZTkI,Cómo Optimizar Windows y Acelerar tu PC en 2025 SIN PROGRAMAS,TP Resurrection,UC7bB2twFWCiFWNOfj2Xb06g,2025-01-02T02:24:19Z,Sorteo: https://www.tpresurrection.com/p/blog-page.html ¿Tu PC está lenta y necesitas una solución rápida y efectiva? En este ...,optimización,484038,12900,743,337.0,False,1980000
IerCuP_rl9I,Optimización | Ejemplo 4 | Cortar cuadrados para volumen máximo,Matemáticas profe Alex,UCanMxWvOoiwtjLYm08Bo8QQ,2020-09-30T22:51:22Z,"Ejemplo de aplicación de derivadas, ejercicio de optimización de funciones, en este caso: Se dispone de una lámina de cartón ...",optimización,475657,10192,151,1573.0,False,10000000
0t14lwkSuIc,La BESTIAL optimización de GTA V ¿Como pudo correr en PS3 &amp; Xbox 360? 2013,Bowser98 ,UC3u_WQr_kMeKxuTxDOikM2A,2023-09-09T15:42:50Z,"La mayoría de Gameplays, Cinemáticas y Montajes usados en este video están capturados directamente de la PS3 y Xbox 360 ...",optimización,471107,17575,1341,631.0,False,76800
9p3_tD7XzPg,✅ GUÍA DEFINITIVA de Optimización de Rendimiento en Windows 11/10/8 *funciona en tostadoras también*,ZixTech,UC4HZBXfL0M8AfUlf-VOibmA,2024-03-27T00:00:04Z,En esta GUIA DEFINITIVA te voy a enseñar a OPTIMIZAR 100% real tu Windows sin importar que portátil tengas (sirve para ...,optimización,464133,15714,649,596.0,False,80400
6ZAlgJyDbys,Optimización Aether SX2 Juega CUALQUIER JUEGO de Play Station 2 con Android Gama Media,MovilAndroide,UCF0I-UMm4wuEQ6oIKFTwv5Q,2021-12-27T15:12:26Z,Como Optimizar la aplicación AetherSX2 para jugar sin tirones LAG 0 y sin problemas en el audio. Podrás jugar a los juegos más ...,optimización,449539,8754,488,197.0,False,224000
vbK3PG5bgi0,LA GUÍA DEFINITIVA DE OPTIMIZACIÓN PARA SUBIR FPS/BAJAR EL PING/QUITAR EL INPUT LAG EN FORTNITE!!,Marco4825,UC2wgt8gj9CA9Cx7e_U5Ey9A,2022-11-26T01:35:15Z,Después de un mes de trabajo les traigo una de las mejores guías de optimización TOTALMENTE GRATIS para ustedes ...,optimización,396259,14030,1168,2225.0,False,130000
lEbe82NOvQM,Probando MiniOS 10 Pro v2020.06: Rendimiento y optimización #xdoofy92 #MiniOS #PC #optimización,Daniel Rodriguez,UCU876E5XzldL34k0ZtY3o9g,2020-07-13T00:12:18Z,"En este video, pongo a prueba MiniOS 10 Pro v2020.06 y su rendimiento optimizado para llevar tu PC al máximo. Descubre ...",optimización,373992,9020,2125,1776.0,False,144000
wa6_CPvGVn0,Como Optimizar tu PC Rápido y Fácil #techtips #pctips #pcgaming #pcgamer #setupgamer #pcgames,InMedia Gaming PC,UCFI_4pu4-3FiTmj3fqFfJhg,2025-02-17T17:06:41Z,,optimización,479048,33532,318,43.0,False,128000
2FAG8zl96dw,🔥 OPTIMIZACIÓN COMPLETA Windows 10 (2025) - MAYOR RENDIMIENTO 🚀 EL MEJOR Y MÁS COMPLETO VIDEO ✔️,TecnoMaster MX,UCZkx3xm0ZzU1MMhi2XuoqLA,2023-01-03T01:59:58Z,"Aprende a optimizar tu PC con Windows 10 al máximo. Acelera tu PC con estos trucos, que mejoran por mucho el rendimiento, ...",optimización,341888,13540,570,1168.0,False,25400
FYzQfsIaDag,OPTIMIZA ÉSTO para ACELERAR tu PC WINDOWS ✅  #windowshacks #pchack,InfoComputer 🖥️,UCkiKpC_1H8T_lHTLnnSht6w,2024-06-08T12:00:16Z,Acelera tu pc windows así ⏭️Mejorar rendimiento de tu pc windows. Optimizar windows fácil Compra aquí Windows 11 sólo ...,optimización,497226,17398,138,24.0,False,64000
4xk_UpmuuVk,La ASQUEROSA OPTIMIZACIÓN de los JUEGOS MODERNOS.,Zedman,UC967avcrp7kRN7pMo5A5GgQ,2025-02-08T17:33:02Z,JUEGOS al 90% de dscto: https://ene.ba/zedman Mi otro canal: @SrZed En este video vamos a descubrir por qué los juegos ...,optimización,268203,16234,1416,715.0,False,511000
7W2l4pDXLoU,Hice la OPTIMIZACIÓN de COUNTER STRIKE 2 que se NECESITA (Valve no la pone aún),Znorux,UCLvJ8hAtw30quyChCqH8eqQ,2024-02-21T01:40:48Z,Archivos de optimización: https://github.com/Znorux/CS2 Más información sobre las tarjetas de NVIDIA: https://nvda.ws/47QHW12 ...,optimización,259657,10637,1077,669.0,False,536000
je4A7wDIM0I,Optimización | Ejemplo 5 | Dimensiones de una caja de volumen máximo,Matemáticas profe Alex,UCanMxWvOoiwtjLYm08Bo8QQ,2020-10-06T15:39:34Z,"Ejemplo de aplicación de derivadas, ejercicio de optimización de funciones, en este caso: Se desea diseñar una caja con base ...",optimización,244247,6060,223,1467.0,False,10000000
